archivo,bytes,lineas,sha256_inicial,sha256_final,sin_cambio,tratamiento,hallazgos
backend/src/hotel-erp.Api/Dtos/common/InvoiceDtos.cs,8532,194,e4e0ce1e995cc3600ed16ffca1e166900a8e5eaa97edd02d5b0b647c793fffc0,e4e0ce1e995cc3600ed16ffca1e166900a8e5eaa97edd02d5b0b647c793fffc0,True,Revisión de contratos/invariantes y barrido; contraste con persistencia,"DB-04,FIN-13"
backend/src/hotel-erp.Api/Dtos/common/NotEmptyGuidAttribute.cs,300,13,2c1dae37b5eb1bd0641ac60a78b21ebe93e83cf283d7852627871b8e6eb1476c,2c1dae37b5eb1bd0641ac60a78b21ebe93e83cf283d7852627871b8e6eb1476c,True,Revisión de contratos/invariantes y barrido; contraste con persistencia,Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/Dtos/common/PurchaseDtos.cs,2807,72,327d87c89082a287e169aac21c5fb24f51e15b3c392f7c7ff33e2fb1f94a18c4,327d87c89082a287e169aac21c5fb24f51e15b3c392f7c7ff33e2fb1f94a18c4,True,Revisión de contratos/invariantes y barrido; contraste con persistencia,Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/Dtos/common/SettingsDtos.cs,3345,79,3b821cb09461867afbaedfecb7fc46cc76a7c8e4f4e67bcf4ba8bfa562b1a947,3b821cb09461867afbaedfecb7fc46cc76a7c8e4f4e67bcf4ba8bfa562b1a947,True,Revisión de contratos/invariantes y barrido; contraste con persistencia,Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/Migrations/20260820161833_InitialPostgresCreate.Designer.cs,84013,2310,6a54098955bb0824af6598262f162d84d5459c6925e58860cf96e171ab2f3577,6a54098955bb0824af6598262f162d84d5459c6925e58860cf96e171ab2f3577,True,Esquema contrastado con DbContext; migración ejecutada en laboratorioPG18,Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/Migrations/20260820161833_InitialPostgresCreate.cs,73155,1321,78e9559a3865fa7fb040b07c9e19d8528bda50ea18781c32f5a012a8d3fec661,78e9559a3865fa7fb040b07c9e19d8528bda50ea18781c32f5a012a8d3fec661,True,Esquema contrastado con DbContext; migración ejecutada en laboratorioPG18,"SEG-06,DB-06,DB-07"
backend/src/hotel-erp.Api/Migrations/ApplicationDbContextModelSnapshot.cs,83904,2307,36116fa25b8979f4101b14d654ed384c703f1178c36caa353e70211ced7c4357,36116fa25b8979f4101b14d654ed384c703f1178c36caa353e70211ced7c4357,True,Esquema contrastado con DbContext; migración ejecutada en laboratorioPG18,Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/Program.cs,17640,366,d144304c90f94a6d7a1a399e94409545945783888a3cb8adca342c4837dc30c0,d144304c90f94a6d7a1a399e94409545945783888a3cb8adca342c4837dc30c0,True,Revisión de configuración/entrega y barrido textual,"SEG-02,SEG-03,SEG-05,SEG-09,OPS-08,DB-07"
backend/src/hotel-erp.Api/Properties/launchSettings.json,344,14,f9f67504a69b312ff53b3d2227d6a00c9f88ce5ac0940f1ac774f6118d74a707,f9f67504a69b312ff53b3d2227d6a00c9f88ce5ac0940f1ac774f6118d74a707,True,Revisión de configuración/entrega y barrido textual,Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/Services/AccountingService.cs,6162,162,f6e3275abeecbcdce725b774cbf28733a95b0e20e07fc1ea56ff5ab0edd1e6c6,f6e3275abeecbcdce725b774cbf28733a95b0e20e07fc1ea56ff5ab0edd1e6c6,True,Revisión de módulo/flujo y barrido estático; ejecución selectiva según pruebas,"FIN-01,FIN-05,FIN-08,FIN-09"
backend/src/hotel-erp.Api/Services/AuditService.cs,2138,54,7f9ee4b8c0eed5ec5aac4e48a938398293b56bc313adf91b171720d18f3b2de7,7f9ee4b8c0eed5ec5aac4e48a938398293b56bc313adf91b171720d18f3b2de7,True,Revisión de módulo/flujo y barrido estático; ejecución selectiva según pruebas,"SEG-06,SEG-07"
backend/src/hotel-erp.Api/Services/AuthService.cs,12423,315,60051bdbfa30e7ea11bdb01e62289278f36ff7a4f61edea92e6e3974af751ee3,60051bdbfa30e7ea11bdb01e62289278f36ff7a4f61edea92e6e3974af751ee3,True,Revisión de módulo/flujo y barrido estático; ejecución selectiva según pruebas,"SEG-01,SEG-05"
backend/src/hotel-erp.Api/Services/BackupHostedService.cs,2078,58,e3a8e9bd844099f2f92ce905c714ec1770b97042e6bccdd41fdfb4c483905aad,e3a8e9bd844099f2f92ce905c714ec1770b97042e6bccdd41fdfb4c483905aad,True,Revisión de módulo/flujo y barrido estático; ejecución selectiva según pruebas,OPS-07
backend/src/hotel-erp.Api/Services/BackupOptions.cs,429,13,1e4c5ac2701687dec7c916c9562f96210234e8ab71cc164f44a6cde08ea06f8e,1e4c5ac2701687dec7c916c9562f96210234e8ab71cc164f44a6cde08ea06f8e,True,Revisión de módulo/flujo y barrido estático; ejecución selectiva según pruebas,OPS-06
backend/src/hotel-erp.Api/Services/DatabaseBackupService.cs,6919,162,c9ba8f498edc885c21b7cb09cf1255fa83756e77265349fa5edb83d320390637,c9ba8f498edc885c21b7cb09cf1255fa83756e77265349fa5edb83d320390637,True,Revisión de módulo/flujo y barrido estático; ejecución selectiva según pruebas,"OPS-06,OPS-07"
backend/src/hotel-erp.Api/Services/EscPosService.cs,18543,431,433dc1c17965c843793ac8abf172d865508203c5729672f063018c253302df1c,433dc1c17965c843793ac8abf172d865508203c5729672f063018c253302df1c,True,Revisión de módulo/flujo y barrido estático; ejecución selectiva según pruebas,"OPS-04,OPS-05"
backend/src/hotel-erp.Api/Services/FiscalAuthorizationService.cs,2948,67,8ecdf617a963127a9049fe2af7a572ceb6d2fbbb22f9926072bd5f6d1da0f49a,8ecdf617a963127a9049fe2af7a572ceb6d2fbbb22f9926072bd5f6d1da0f49a,True,Revisión de módulo/flujo y barrido estático; ejecución selectiva según pruebas,DB-02
backend/src/hotel-erp.Api/Services/HondurasTime.cs,382,12,2ca951c575a4949b4e1ce3e07896d37403329ed303b1e773349dbb6ce09da12f,2ca951c575a4949b4e1ce3e07896d37403329ed303b1e773349dbb6ce09da12f,True,Revisión de módulo/flujo y barrido estático; ejecución selectiva según pruebas,DB-03
backend/src/hotel-erp.Api/Services/Interfaces/IAuthService.cs,899,27,03c02538cb25b49cd550081dca6837ab3352f3f8c68e368c17f95cad1b06b720,03c02538cb25b49cd550081dca6837ab3352f3f8c68e368c17f95cad1b06b720,True,Revisión de módulo/flujo y barrido estático; ejecución selectiva según pruebas,Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/Services/Interfaces/IRepositories.cs,9197,236,63215e1ba1e872d51b11d0d52a5c8712f6d9862805bc3bae937beae9c725840f,63215e1ba1e872d51b11d0d52a5c8712f6d9862805bc3bae937beae9c725840f,True,Revisión de módulo/flujo y barrido estático; ejecución selectiva según pruebas,Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/Services/Interfaces/ISettingsRepository.cs,247,11,5ff6385335d804a055382c032c630bf58fec7a250401185d9e119ead13a5f826,5ff6385335d804a055382c032c630bf58fec7a250401185d9e119ead13a5f826,True,Revisión de módulo/flujo y barrido estático; ejecución selectiva según pruebas,Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/Services/PostgresCorrelativeLock.cs,1624,41,cc2c25728163b126e94ae626bf7aaa30e543062b153d643f88209e7040d149e9,cc2c25728163b126e94ae626bf7aaa30e543062b153d643f88209e7040d149e9,True,Revisión de módulo/flujo y barrido estático; ejecución selectiva según pruebas,DB-01
backend/src/hotel-erp.Api/Services/RawPrinterHelper.cs,7139,179,5a1de96c1ca22402806e4e8e9c1c3de087813ce748c32033dd7b2d888e4a024d,5a1de96c1ca22402806e4e8e9c1c3de087813ce748c32033dd7b2d888e4a024d,True,Revisión de módulo/flujo y barrido estático; ejecución selectiva según pruebas,OPS-04
backend/src/hotel-erp.Api/Services/TaxService.cs,6048,149,47a7f310205362c08e3646745b13972cc467e35b983ef3dc242d8d4ab9d6d949,47a7f310205362c08e3646745b13972cc467e35b983ef3dc242d8d4ab9d6d949,True,Revisión de módulo/flujo y barrido estático; ejecución selectiva según pruebas,Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/appsettings.Development.json,532,18,119ebfeafadafe477fb604de4c79a7bf452db89e2bdf69c61df5e596a45a6f25,119ebfeafadafe477fb604de4c79a7bf452db89e2bdf69c61df5e596a45a6f25,True,Revisión de configuración/entrega y barrido textual,Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/appsettings.json,1108,49,9b55d7c453be2891ddc31a1328d2e6a85d234f1ba5262bb637de57fae8fb37fc,9b55d7c453be2891ddc31a1328d2e6a85d234f1ba5262bb637de57fae8fb37fc,True,Revisión de configuración/entrega y barrido textual,SEG-02
backend/src/hotel-erp.Api/bin/Debug/net10.0/AutoMapper.Extensions.Microsoft.DependencyInjection.dll,12800,,44598fe82fbfc18975212ad505e902f8adb3ac1c2a3c3530be2f1d570fad8946,44598fe82fbfc18975212ad505e902f8adb3ac1c2a3c3530be2f1d570fad8946,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/AutoMapper.dll,263680,,20f2c40a3873028e496a956eb8007f653e4e1b089245910ac6d63b10c3421f7f,20f2c40a3873028e496a956eb8007f653e4e1b089245910ac6d63b10c3421f7f,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BCrypt.Net-Next.dll,23040,,115b9faff8b909a1a08b65b315058eb182c0c4c3a77c19fcd5f4da9da49d4a63,115b9faff8b909a1a08b65b315058eb182c0c4c3a77c19fcd5f4da9da49d4a63,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-net472/Microsoft.Build.Locator.dll,34848,,286db396b2b8500aad8bc188e41a11cbbbcb3bffc5598b464c683c1c04c9bf60,286db396b2b8500aad8bc188e41a11cbbbcb3bffc5598b464c683c1c04c9bf60,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-net472/Microsoft.CodeAnalysis.Workspaces.MSBuild.BuildHost.exe,458088,,290c7a60c566cad597c04711e73166e52108dc81fe8a1ee250b8bcbbf4bd5800,290c7a60c566cad597c04711e73166e52108dc81fe8a1ee250b8bcbbf4bd5800,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-net472/Microsoft.CodeAnalysis.Workspaces.MSBuild.BuildHost.exe.config,3505,67,be2957866221dfe55d1caeb0cf7953e37284b3b8412bde72cf687ed1b05d7e1d,be2957866221dfe55d1caeb0cf7953e37284b3b8412bde72cf687ed1b05d7e1d,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-net472/Microsoft.IO.Redist.dll,131880,,2abba74a23e680ba613baad9d510428edd913e09f90509d248b85665a03f5014,2abba74a23e680ba613baad9d510428edd913e09f90509d248b85665a03f5014,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-net472/Newtonsoft.Json.dll,722304,,404844da53dab572bd8fcf085fdd7bfcf9653523f168be31086a499ef1d203d9,404844da53dab572bd8fcf085fdd7bfcf9653523f168be31086a499ef1d203d9,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-net472/System.Buffers.dll,23856,,3af1e07305bed0abe0cf32d9854e0a7f5f470216adee1b87d02350be09d31b35,3af1e07305bed0abe0cf32d9854e0a7f5f470216adee1b87d02350be09d31b35,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-net472/System.Collections.Immutable.dll,259360,,77d705fe51f224d77b25fc06ede39e2921f08b46a961a027d6ee49a4bb19c127,77d705fe51f224d77b25fc06ede39e2921f08b46a961a027d6ee49a4bb19c127,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-net472/System.CommandLine.dll,155680,,9bb860c2cbb3b4ae768e87f0ae6dd0fe75676da1242efd7c772f50454723e39d,9bb860c2cbb3b4ae768e87f0ae6dd0fe75676da1242efd7c772f50454723e39d,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-net472/System.Memory.dll,145192,,b8fe216aff0f6d162f8eefe7be1712162b7d8199e20ce2e70ffac36c7ce20a4c,b8fe216aff0f6d162f8eefe7be1712162b7d8199e20ce2e70ffac36c7ce20a4c,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-net472/System.Numerics.Vectors.dll,110344,,22c84be385fe8ba6d0e0138952748f28d781fce36078b5a7aed91a6104bcd99b,22c84be385fe8ba6d0e0138952748f28d781fce36078b5a7aed91a6104bcd99b,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-net472/System.Runtime.CompilerServices.Unsafe.dll,19224,,2d6f419d641682d8efc4a40e850d2e85de519d6823b93daf2aeee63206d4e32d,2d6f419d641682d8efc4a40e850d2e85de519d6823b93daf2aeee63206d4e32d,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-net472/System.Threading.Tasks.Extensions.dll,27944,,692c324c02a922f890aaf5948c54ec9758f5ab7019b8e8ab169c106ddd3231f4,692c324c02a922f890aaf5948c54ec9758f5ab7019b8e8ab169c106ddd3231f4,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-net472/cs/System.CommandLine.resources.dll,18976,,4398d7a61cdb21f347658ea6c359fcc6c60a93271416da122fc049a561e1a5b8,4398d7a61cdb21f347658ea6c359fcc6c60a93271416da122fc049a561e1a5b8,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-net472/de/System.CommandLine.resources.dll,18984,,e92e0c99fbf961de8eef358fd7500f48101b88fda41c8fa16cff9328f92e66dd,e92e0c99fbf961de8eef358fd7500f48101b88fda41c8fa16cff9328f92e66dd,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-net472/es/System.CommandLine.resources.dll,18976,,2881a3e89c45f73e43316f95e6ee50820e24b6c4f0dfa747905b309bbe6315ac,2881a3e89c45f73e43316f95e6ee50820e24b6c4f0dfa747905b309bbe6315ac,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-net472/fr/System.CommandLine.resources.dll,18976,,c7ad731706ae14460d9d73743484aa1cf99c24916f7913167f1eab476537a2ef,c7ad731706ae14460d9d73743484aa1cf99c24916f7913167f1eab476537a2ef,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-net472/it/System.CommandLine.resources.dll,18976,,69e61040a5c78f0ca6a8cc14262e43b537ed38e2fa79f45bd549f97eb706006d,69e61040a5c78f0ca6a8cc14262e43b537ed38e2fa79f45bd549f97eb706006d,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-net472/ja/System.CommandLine.resources.dll,18976,,fd715c26e69d38025988c824c82775492da66712c5d50d0f6a390ae47cdfb881,fd715c26e69d38025988c824c82775492da66712c5d50d0f6a390ae47cdfb881,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-net472/ko/System.CommandLine.resources.dll,18976,,fb4bce92de4cfc69aa787656e46aeaad6a07c7927bda802583191418ea9bce68,fb4bce92de4cfc69aa787656e46aeaad6a07c7927bda802583191418ea9bce68,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-net472/pl/System.CommandLine.resources.dll,18976,,6b919bb42e933607d0be4e25ea87133d27030b248a527f89d3cc5e44b4d47921,6b919bb42e933607d0be4e25ea87133d27030b248a527f89d3cc5e44b4d47921,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-net472/pt-BR/System.CommandLine.resources.dll,18976,,c42621df554ca60d6d2b906629a2d4542ceec138e70afc3d54e3003597550803,c42621df554ca60d6d2b906629a2d4542ceec138e70afc3d54e3003597550803,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-net472/ru/System.CommandLine.resources.dll,19488,,b259e4629bee7f045a1aaa3798ae743e7798eec168618f72f95b2507448db16b,b259e4629bee7f045a1aaa3798ae743e7798eec168618f72f95b2507448db16b,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-net472/tr/System.CommandLine.resources.dll,18976,,0115f660c410b79df176772c8159f47ba8b0e316be7dbb8d8f355e0f728614f6,0115f660c410b79df176772c8159f47ba8b0e316be7dbb8d8f355e0f728614f6,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-net472/zh-Hans/System.CommandLine.resources.dll,18984,,f4f951e177b0f6423372ee873f64366cea81c2f2c4f75f0a769fb668e64be483,f4f951e177b0f6423372ee873f64366cea81c2f2c4f75f0a769fb668e64be483,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-net472/zh-Hant/System.CommandLine.resources.dll,18976,,be202e67817d8828ea77661c91e67dc5708cb979a3ce298e5364ff407cab2692,be202e67817d8828ea77661c91e67dc5708cb979a3ce298e5364ff407cab2692,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-netcore/Microsoft.Build.Locator.dll,50720,,fcc85336217be226f90a5ddfa55151dc84fcb2a76fe242f5274535c6b878aa30,fcc85336217be226f90a5ddfa55151dc84fcb2a76fe242f5274535c6b878aa30,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-netcore/Microsoft.CodeAnalysis.Workspaces.MSBuild.BuildHost.deps.json,6070,170,e3ca2ea63b0d2f2dff21c11ab15a8dd58dd580b47fbaabc8e623236dab3da2f9,e3ca2ea63b0d2f2dff21c11ab15a8dd58dd580b47fbaabc8e623236dab3da2f9,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-netcore/Microsoft.CodeAnalysis.Workspaces.MSBuild.BuildHost.dll,450320,,0759822b08ad9b94ce0976e08a16e9b9d26082f23981dffe81c0a6de8a6ea3b2,0759822b08ad9b94ce0976e08a16e9b9d26082f23981dffe81c0a6de8a6ea3b2,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-netcore/Microsoft.CodeAnalysis.Workspaces.MSBuild.BuildHost.runtimeconfig.json,356,13,a3a6e9b22d117ece1eb833693c754e24350adb3e527def1e2e52074b63e81720,a3a6e9b22d117ece1eb833693c754e24350adb3e527def1e2e52074b63e81720,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-netcore/Newtonsoft.Json.dll,722776,,22dd598354af159a0fc171197d161d2c698c24d82dc594fbab332a254622e479,22dd598354af159a0fc171197d161d2c698c24d82dc594fbab332a254622e479,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-netcore/System.Collections.Immutable.dll,251160,,33d310036fec4d1a78f75c885ea091c0e054ad08d50c424cc8db8042544aab3c,33d310036fec4d1a78f75c885ea091c0e054ad08d50c424cc8db8042544aab3c,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-netcore/System.CommandLine.dll,151584,,a25affc775bcd2748afe731ea1375276fab76bc5791f642ff5052d73766404a4,a25affc775bcd2748afe731ea1375276fab76bc5791f642ff5052d73766404a4,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-netcore/cs/System.CommandLine.resources.dll,18976,,b8c186ae3578df09dac1ec5c22858c878715c4414941c78e37702826e668b3b0,b8c186ae3578df09dac1ec5c22858c878715c4414941c78e37702826e668b3b0,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-netcore/de/System.CommandLine.resources.dll,18984,,bff326512a54d81c47ea7096e54ec405655664edebb6f58d77e3eb53a01f5f8d,bff326512a54d81c47ea7096e54ec405655664edebb6f58d77e3eb53a01f5f8d,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-netcore/es/System.CommandLine.resources.dll,18984,,1d2955bdb812d4bcc76c5ba46f70662b965b748c37cb9717877cfe99e8350bbd,1d2955bdb812d4bcc76c5ba46f70662b965b748c37cb9717877cfe99e8350bbd,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-netcore/fr/System.CommandLine.resources.dll,18984,,fe53adde742442e1085a647b63b407deca78e6ec44aab224b7e6e953a65e937a,fe53adde742442e1085a647b63b407deca78e6ec44aab224b7e6e953a65e937a,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-netcore/it/System.CommandLine.resources.dll,18992,,0a4b913df4e43a18ce48b55ff1e2dce5f4371fd9889b7c563b3605f4922da6e6,0a4b913df4e43a18ce48b55ff1e2dce5f4371fd9889b7c563b3605f4922da6e6,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-netcore/ja/System.CommandLine.resources.dll,18984,,85c768f66ca5c4fc1ad07cbd8b69f43e6c43d49418f235756b159345af668c0f,85c768f66ca5c4fc1ad07cbd8b69f43e6c43d49418f235756b159345af668c0f,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-netcore/ko/System.CommandLine.resources.dll,18984,,363cdc4fe9a35e9a4f933e173aa1a1de374938b9dd9ccdacdd1fd6ea2c305738,363cdc4fe9a35e9a4f933e173aa1a1de374938b9dd9ccdacdd1fd6ea2c305738,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-netcore/pl/System.CommandLine.resources.dll,18976,,383a9174a103136bb603e434dc79ff1fa58b61427f708c5d796018ec49692be3,383a9174a103136bb603e434dc79ff1fa58b61427f708c5d796018ec49692be3,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-netcore/pt-BR/System.CommandLine.resources.dll,18976,,010ffd4355b5d1c5a18385684545b65f48f0912371bd65515505d326bd5db602,010ffd4355b5d1c5a18385684545b65f48f0912371bd65515505d326bd5db602,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-netcore/ru/System.CommandLine.resources.dll,19488,,15e8a9da46d636e4e7ba8f7e7db6954c7a81a9e21cfb07933446af861717aef3,15e8a9da46d636e4e7ba8f7e7db6954c7a81a9e21cfb07933446af861717aef3,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-netcore/tr/System.CommandLine.resources.dll,18984,,62c19afe4edd861333916c9578a769f5c02c8f9c27a1194247422bd6077db534,62c19afe4edd861333916c9578a769f5c02c8f9c27a1194247422bd6077db534,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-netcore/zh-Hans/System.CommandLine.resources.dll,18976,,75090410c555765a0cf27feb29d5a6f6acc8a51b0de19611d1326a65eb25a7dd,75090410c555765a0cf27feb29d5a6f6acc8a51b0de19611d1326a65eb25a7dd,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/BuildHost-netcore/zh-Hant/System.CommandLine.resources.dll,18976,,c386bcab9894fc6664bad9dcdce19db7fc720249883d276af545e981816341fc,c386bcab9894fc6664bad9dcdce19db7fc720249883d276af545e981816341fc,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Humanizer.dll,355944,,d6853075547d7e303efd60354d911a2ff18edba582cda2fa59d91a2e5dcf9e98,d6853075547d7e303efd60354d911a2ff18edba582cda2fa59d91a2e5dcf9e98,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
backend/src/hotel-erp.Api/bin/Debug/net10.0/Microsoft.AspNetCore.Authentication.JwtBearer.dll,52008,,56861b005b748d0bd7f4135f266fbc0e9527a72f67a136a327e924c8603c8b39,56861b005b748d0bd7f4135f266fbc0e9527a72f67a136a327e924c8603c8b39,True,"Inventario/hash; artefacto generado, sin ingeniería inversa",Sin hallazgo específico; no equivale a certificación
